company,rating_web,review_text,processed_at,sentiment_label,sentiment_score,emotions,topics,pain_points,competitors,is_churn_risk
Vodafone,3,"Atención al cliente lenta. Que decir que no se haya dicho ya, lo que peor llevo es la atención al cliente, con muchas esperas y sin de verdad entender el problema por el que llama January 15, 2024 Sep 2, 2023",2026-01-10T21:37:25.969953,Negativo,-1.0,"Frustración,Decepción","Atención al cliente,Problemas de soporte","Tiempo de espera excesivo,Incapacidad para resolver el problema",,True
Vodafone,3,"¿En proceso de cambio. ¿En proceso de cambio? Llevo más de 20 años en Vodafone. Tiene sus cosas buenas: red no cae, es rápida, precio de mercado. Y sus cosas terribles: facturación penosa, atención al cliente, mala resolución de problemas. Parece que está en un proceso de cambio. Haber si es cierto, pero debieran ponerse las pilas. September 2, 2023 1 Jul 20, 2023",2026-01-10T21:37:26.893785,Mixto,0.4,"Satisfacción,Frustración","Servicio al cliente,Resolución de problemas","Respuesta insuficiente,Tiempo de respuesta excesivo",,False
Vodafone,3,"No se como es en funcionalidad respecto…. No se como es en funcionalidad respecto a la fibra, pero de Movil me va bien July 20, 2023 Jun 12, 2023",2026-01-10T21:37:27.905018,Mixto,0.4,"Satisfacción,Frustración","Functionalidad,Fiber","Irregularidades en la funcionalidad de la fibra,Diferencias percibidas entre el servicio de Movil y la fibra",,False
Vodafone,3,"Incapaces ante cambio de domicilio. Me cambio de domicilio y son incapaces de cambiarme internet a mi vivienda nueva. Por lo demás, mi experiencia ha sido normal. He intentado dos veces el cambio de domicilio para internet, se han tomado nota y dicen que el técnico me iba a llamar. La primera vez, no contactaron. Ni siquiera sabía el día. La segunda me dijeron que el día 12. He estado pendiente del teléfono todo el día: 1) la primera llamada de hoy, desde León y yo estando en Albacete, no creo que venga el técnico desde Castilla-León, solo ha sonado 3 tonos y no me ha dado tiempo a sacar el móvil. 2) la segunda llamada, un 607123000 no le entendía, he dicho "" quién, por favor con quién hablo "" y me ha colgado. Ya no he recibido más llamadas hoy. June 12, 2023 Advertisement May 25, 2023",2026-01-10T21:37:28.915345,Negativo,-0.9,"Frustración,Ira","Problemas de servicio al cliente,Cambio de domicilio en internet","Demora en la atención al cliente,Incapacidad para resolver el problema",,True
Vodafone,3,"El servicio técnico es muy malo. El servicio técnico es muy malo pq 3 veces me han dejado esperando sin venir. Los operadores no pueden hablar con ellos por que son una subcontrata. Los operadores no tienen la suficiente formación se quejan del sistema y no hacen bien las cosas. Hay que estar muy pendientes de leer lo que dicen que has contratado pero aún así sigo con ellos porque moviestar es más cara y me da pereza arriesgarme con otras más baratas por los problemas posventa y la permanencia que asumo si luego no funciona bien irme es muy complicado May 25, 2023 May 16, 2023",2026-01-10T21:37:30.161893,Negativo,-0.9,"Frustración,Ira","Servicio técnico,Demora en respuesta,Subcontratación de operadores,Formación del personal","Tiempo de espera excesivo,Incapacidad para resolver problemas,Deficiencia en formación de operadores,Riesgo de pérdida de confianza en el sistema",,True
Vodafone,3,"Yo tuve problemas con Vodafone cuando…. Yo tuve problemas con Vodafone cuando tenían una tienda en Castellón con una table la verdad es que ya no he vuelto a tener problemas . Pero he discutido con ellos varias veces hasta que al final alguno de ellos te hace caso. May 16, 2023 Updated Jun 28, 2023",2026-01-10T21:37:31.139960,Negativo,-0.9,"Frustración,Ira","Tienda en Castellón,Servicio al cliente","Demora en resolver el problema,Incapacidad para atendir los requisitos del cliente",,True
Vodafone,3,"Han corregido algo.. Ofrecen el servicio, el internet va bien, a ratos no del todo, pero es normal. No puedes pedir mas. Contando que el primer mes fue de regalo, viendo los cargos la media me sale por 21€ mensuales por el one-conecta. Al principio me enfadé y puse una reseña mala e incluso les mandé una reclamación y parece que han corregido algo. Aún así siguen cobrando mas del 26 € que es lo que prometían. Me cobran 30€. Me sentí engañado, que no cumplían el contrato. Pero por otra parte, que mas puedes pedir. January 12, 2023 Dec 10, 2022",2026-01-10T21:37:32.120744,Negativo,-0.9,"Frustración,Decepción","Servicio al cliente,Cobro,Promesas de tarifas","Irregularidades en la cobro,No cumplimiento del contrato",,True
Vodafone,3,"Realmente es así?. He llegado a la página por casualidad, me parece interesante un sitio donde se puedan contar las experiencias ""reales"" que tenemos con las diferentes empresas que nos aportan sus servicios. Pero mi experiencia personal no se ajusta a las opiniones generales, no veo que nos estafen, claro que me doy cuenta que llevan ""el grano a su molino"" pero en la sociedad capitalista que nos movemos me parece algo obvio. Somos nosotros ""consumidores/paganos"" los que tenemos que leer los contratos y no fiarnos de los vendedores y de sus buenas palabras. Seamos responsables, leamos y analicemos y si nos estafan denunciamos. Gracias y disculpadme por ser obvio y poco interesante. December 9, 2022 Advertisement Dec 10, 2022",2026-01-10T21:37:33.516496,Mixto,0.3,"Frustración,Decepción","Experiencia personal,Opinión general,Sociedad capitalista,Responsabilidad del cliente,Analización de contratos,Denuncia de malas prácticas","Comparación con opciones más claras,Descontento con la falta de transparencia en los contratos,Preocupación por la responsabilidad del proveedor,Evaluación del sistema de denuncia",,False
Vodafone,3,"TOA MAS MODERNO.. Como técnico sería muy importante hacer que el TOA más moderno, es frustrante tener que acceder tooooodo el tiempo al sistema porque se cierra a cada rato y ya dentro del sistema hacerlo más visual, más ágil, más intuitivo, más claro. December 9, 2022 May 12, 2022",2026-01-10T21:37:34.551643,Negativo,-0.85,"Frustración,Irritación","Problemas de acceso al sistema,Limitaciones del tiempo de funcionamiento del sistema","Cercanía del sistema a cerrar,Dificultad para realizar tareas en el sistema",,True
Vodafone,3,"Un servicio aceptable. May 12, 2022 May 11, 2022",2026-01-10T21:37:35.348125,Positivo,0.5,"Satisfacción,Contento","Servicio al cliente,Calidad del producto",,,False
Vodafone,3,"Son algo desordenados, precios competitivos. Son desordenados y poco rigurosos. Llamas 3 veces a atención al cliente y cada agente te dice cosas diferentes… Sin embargo, llevo ya 12 años con ellos. Suelen hacer ofertas agresivas de fidelización. Al ser una multinacional es mucho más competitiva que empresas nacionales a las que les falta visión a largo plazo. Estoy conforme con mi tarifa aunque a veces he tenido problemas en atención al cliente… sobre todo por falta de una comunicación correcta. Hay agentes que no atienden bien, se lían, quieren vender tantas cosas que pierden el hilo y ya no recuerdan ni para qué los llamaste… eso es muy caótico… por lo demás bien May 11, 2022 ### The Trustpilot Experience #### We're open to all [Anyone] can write a Trustpilot review. People who write reviews have ownership to edit or delete them at any time, and they’ll be displayed as long as an [account is active] . #### We champion verified reviews Companies can ask for reviews via automatic invitations. Labeled Verified, they’re about genuine experiences. [Learn more] about other kinds of reviews. #### We fight fake reviews We use dedicated people and clever technology to safeguard our platform. Find out how we [combat fake reviews] . #### We show the latest reviews Learn about Trustpilot’s [review process] . #### We encourage constructive feedback Here are [8 tips for writing great reviews] . #### We verify reviewers Verification can help ensure [real people] are writing the reviews you read on Trustpilot. #### We advocate against bias Offering incentives for reviews or asking for them selectively can bias the TrustScore, which goes [against our guidelines] . [Take a closer look] [are you human?] Here’s how we use cookies ------------------------- Trustpilot and our partners use certain necessary cookies stored on your device to deliver our services. We’d also like to use additional cookies to: * Enhance your experience * Provide social media features * Analyze, monitor, and improve our services * Show personalized content and ads, depending on your settings If you choose **Accept all**, you consent to our use of additional cookies for these purposes. If you choose **Reject all**, we won’t use additional cookies for these purposes. You can change or withdraw consent at any time in **Manage cookies**. Learn more in our [Cookie Policy] . Manage cookies Reject all Accept all",2026-01-10T21:37:36.381112,Mixto,0.3,"Frustración,Decepción","Desordenes en el servicio al cliente,Pricing competitivo","Problemas recurrentes en la atención al cliente,Lack of clear communication",,True
Vodafone,1,Sinvergüenzas llamaron a mi madre y diciéndole q eran de telefónica le cambiaron de Movistar a Vodafone engañándole sin identificarse. Nos cambiaron todos los aparatos diciendo q ya no nos podíamos...,2026-01-10T21:37:37.312432,Negativo,-0.9,"Frustración,Ira","Atención al cliente,Resolución de problemas","Demonstración insuficiente del servicio al cliente,Error en la comunicación",,True
Vodafone,1,Vodafone charged for a premium rate package for 10 years with virtually no coverage. They never informed me about cheaper options as these became available. Online customer 'service' is ineffective a...,2026-01-10T21:37:38.451417,Negativo,-0.9,"Frustración,Decepción","Servicio al cliente,Coveraje de redes,Política de tarifas","Información insuficiente sobre opciones de tarifa,Resolución ineficaz de problemas por parte del servicio al cliente",Vodafone's main competitors,True
Vodafone,1,"Poca profesionalidad. Tenía que hacer un contrato nuevo para mi casa de campo.Controlé los horarios de apertura de las distintas tiendas y decidí ir a Porto Pi center en Palma de Mallorca. Al llegar,...",2026-01-10T21:37:39.427065,Negativo,-0.8,"Frustración,Decepción","Servicio al cliente,Experiencia de usuario",Diferencia entre los horarios de apertura de las tiendas en la red y los específicos del centro,,True
Vodafone,1,"QUE ASCO DE COMPAÑÍA ni vergüenza tienen , intenta corre intenta ponerte en contacto con una PERSONA HUMANA por teléfono con ellos para que vean lo DIFÍCIL que es , no es ni normal que no te atienda...",2026-01-10T21:37:40.442196,Negativo,-1.0,"Frustración,Ira","Servicio al Cliente,Difícil de contactar con Personal Humano","Problemas recurrentes en la atención al cliente,Ineficacia del sistema de contacto",,True
Vodafone,5,"Great service, great roaming options. Vodafone Spain has been a great experience. Prices are very competitive, and the customer service is genuinely helpful. When my physical SIM stopped working while I was abroad, they quickly helped me switch to an eSIM — smooth and stress-free. I also really appreciate the roaming options included in the pay-as-you-go plans, which are very convenient for travel. The only thing that would make it even better is having an English language option in the app. December 30, 2025 Advertisement Dec 29, 2025",2026-01-10T21:37:41.290454,Positivo,1.0,"Satisfacción,Contento","Servicio al cliente,Opciones de roaming,Experiencia de usuario",,,False
Vodafone,5,"Mi experiencia ha sido todo una estafa para obtener clientes antiguos …. Mi experiencia ha sido todo una estafa me llamaron y si hicieron pasar por Movistar hablando de una oferta en pensionistas y no se que de la ocu pedí el contrato varias veces y no se me ha enviado cuando cancele el contrato me dijeron que tenía que pagar 150e eso sí me hubiese visto el contrato lo hubiese tenido en cuenta no os dejéis liar porque luego lo que te ofrecen es por poko tiempo y ya te lo cobran directamente voy a denunciar os aviso que no es verdad están adquiriendo de una vez los contactos no os fieis y además al día siguiente te pone el técnico todo lo necesario December 19, 2025 Dec 27, 2025",2026-01-10T21:37:42.274866,Negativo,-0.8,"Frustración,Decepción","Servicio al cliente,Resolución de problemas","Diferencia entre promociones mencionadas y reales,Respuesta tardía en la cancelación del contrato",,True
Vodafone,5,"Toda la vida con vodafone y genial. Toda la vida con vodafone y genial, ahora me marcho a otra compañia porque suben el precio December 27, 2025 Dec 16, 2025",2026-01-10T21:37:43.261716,Negativo,-1.0,"Frustración,Decepción","Precio del servicio,Competencia","Cambio de precio desigual,Percepcion de mal servicio","Vodafone,Otras empresas",True
Vodafone,5,"Great service. We have had an issue with slow internet but put off doing anything about it because our Spanish isn't up to technical stuff. We used the English number and, though the technician didn't speak English, they had someone there to translate. When they understood the n ature of tour problem they promised that a technicican would call. He has just been and resolved out issue. Fantastic service, I couldn't ask for better. And the internet is running like a whippet. December 16, 2025 Dec 5, 2025",2026-01-10T21:37:44.034096,Positivo,1.0,"Satisfacción,Contento","Servicio al cliente,Resolución de problemas",,,False
Vodafone,5,"Normal. Normal, algo caro pero bien December 4, 2025 Advertisement Nov 23, 2025",2026-01-10T21:37:44.864259,Neutral,0.1,"Satisfacción,Frustración","Producto,Precio","Producto mal calificado,Precio elevado",,False
Vodafone,5,"Vodafone a mejorado muchísimo en todo…. Vodafone a mejorado muchísimo en todo fibra de la mejor calidad con router ip6 última generación ofertas impresionantes con regalo terminal gama alta rapidios en la instalación recomiendo por las tarifas son super no hagan caso Alós malos comentarios que de verdad an mejorado muchísimo November 14, 2025 Nov 21, 2025",2026-01-10T21:37:45.661324,Positivo,1.0,"Satisfacción,Contento","Servicio al cliente,Calidad del producto",,,False
Vodafone,5,"Contento y agusto. Llevo ya varios años con ellos, y sin problema. Cada vez que se acaba permanencia me siguen haciendo el descuento promocional y todo sin sorpresas. No entiendo las tan malas valoraciones de verdad. Las veces que tuve problemas con la cobertura por fallos de antenas o averías, en unas horas solucionado. Para mí, son los mejores. November 21, 2025 Nov 18, 2025",2026-01-10T21:37:46.593428,Mixto,0.3,"Satisfacción,Frustración","Servicio al cliente,Resolución de problemas","Respuesta tardía en la resolución de problemas,Inadecuada comunicación",,False
Vodafone,5,"Gracias michelle por tu ayuda me…. Gracias michelle por tu ayuda me resultó genial November 18, 2025 Sep 30, 2025",2026-01-10T21:37:47.415862,Positivo,0.9,"Satisfacción,Agradecimiento","Atención al Cliente,Excelencia en la Experiencia de Uso",,,False
Vodafone,5,"Vodafone en Instagram. Soy un cliente de Vodafone , ya estaba en Ono , solo recomendarles el servicio que tiene Vodafone en Instagram , les puedo decir que son auténticos profesionales , ya que las veces que les he escrito , me lo han arreglado todo , con premura y con plena satisfacion September 9, 2025 Advertisement Aug 12, 2025",2026-01-10T21:37:48.193219,Positivo,0.8,"Satisfacción,Contento","Servicio al cliente,Calidad del producto",,,False
Vodafone,5,"Calidad Precio 100%. Servicio Rápido. Precios Asequibles para todos los bolsillos y soporte técnico aceptable pero no excelente. July 4, 2025 Jul 25, 2025",2026-01-10T21:37:49.173360,Mixto,0.3,"Satisfacción,Frustración","Calidad del producto,Servicio al cliente","Diferencia entre la calidad actual y el esperado,Inconvenientes en el servicio actual",,False
Vodafone,5,"Engaño o falta de comunicación ?. Fui a buscar una toalla de Vodafone , a la tienda Vodafone , situada en la plaza España de palma de mallorca, teniendo el código que me facilito la ap,,, y me dijeron que no me la podían dar porque en la letra pequeña pone que tienes que comprar algo , y lo he mirado y no dice nada de esto ,,, no es por lo material , pero me he sentido engañado y que conste que es la primera vez que me pasa algo negativo en relación a la empresa Vodafone July 25, 2025 Jun 6, 2025",2026-01-10T21:37:50.105642,Negativo,-1.0,"Frustración,Decepción","Comunicación,Servicio al cliente","Respuesta insatisfactoria,Desconexión entre la norma y el servicio",,True
Vodafone,5,"Gràcies a Natalia per l'exelen atenció i la seva resolució!!!. Gràcies a Natalia per lexelen June 6, 2025 May 28, 2025",2026-01-10T21:37:50.899057,Positivo,1.0,"Gratitud,Contento","Atención al cliente,Resolució de problemas",,,False
Vodafone,5,"Transparencia. Al principio cuando contraté la portabilidad, me pareció que me daban información contradictoria pero luego la verdad que quedé satisfecha con el servicio May 28, 2025 Advertisement May 21, 2025",2026-01-10T21:37:51.866210,Mixto,0.3,"Satisfacción,Frustración","Servicio de portabilidad,Información contradictoria",Diferencia entre la información proporcionada en el inicio y el final del proceso,,False
Vodafone,5,"La mejor sin duda. El servicio buenísimo, rápida instalación, y el precio para la calidad está muy bien además que primero iba a pagar el doble y me llamaron atención al cliente y me hicieron oferta también con el precio para siempre, no me cambio de compañía desde luego nunca más. May 21, 2025 May 9, 2025",2026-01-10T21:37:52.648225,Positivo,1.0,"Satisfacción,Contento","Servicio al cliente,Calidad del producto",,,False
Vodafone,5,"GENIAL!!!!!. El día del apagón yo y los que teníamos Vodafone fuimos los ÚNICOS con cobertura en Valencia, La fibra es NEBA (Cobertura Movistar) pero me la proporciona Vodafone por el acuerdo que tienen y me va mejor incluso ahora que cuando tenía el router de Movistar… 2 líneas móviles 150gb cada una y llamadas ilimitadas, Wifi 6, Deco 4K TV, MAX, PRIME Y NETFLIX, todo el servicio por 47 euros con un descuéntazo que me han echo, no tengo ni una sola queja, y sin necesidad de cambiarme a otra marca como si me pasaba con Movistar o Orange, desde que Zegona ha adquirido Vodafone TODO ha cambiado para mejor; muchas gracias, ahora si habéis demostrado ser un NUEVO VODAFONE ❤️ May 9, 2025 Mar 13, 2025",2026-01-10T21:37:53.570546,Positivo,1.0,"Satisfacción,Contento","Servicio de telefonía,Coveraje,Agreement con proveedores",,"Movistar,Orange",False
Vodafone,5,"No es cambiéis a Vodafone. No es cambiéis a Vodafone, es una pesadilla,un maltrato , todo lo tienes que hacer tu: ir a correos a por el decodificador auto instálarlo, la calidad es nefasta, el servicio lo peor , imposible transmitir el malestar March 13, 2025 Mar 13, 2025",2026-01-10T21:37:54.550778,Negativo,-1.0,"Frustración,Ira","Servicio al cliente,Calidad del producto","Demora en el proceso de instalación del decodificador,Deficiencia en el servicio al cliente",,True
Vodafone,5,"Muy buen servicio (fibra y movil). Muy buen servicio (fibra y movil), buen precio y buen servicio cliente March 13, 2025 Advertisement Mar 13, 2025",2026-01-10T21:37:55.336118,Positivo,0.9,"Satisfacción,Contento","Servicio al cliente,Calidad del producto",,,False
Vodafone,5,"Ahora si, Una Nueva Vodafone. Antes renegaba de Vodafone constantemente porque la odiaba con toda mi alma, pero desde que la ha comprado Zegona son MUY CLAROS con lo que contratas, Fibra NEBA (De Movistar) que la tiene Vodafone de 1GB y me llega completo!! 2 líneas 100gb 5G que van como un tiro y todas las plataformas con TV y Wifi 6 por 61 euros todo, estoy super contento, gracias por cambiar a mejor Vodafone, AHORA SI! March 13, 2025 Jan 11, 2025",2026-01-10T21:37:56.233093,Positivo,0.8,"Satisfacción,Contento","Transición de proveedor,Mejoras en planes de tarifa",,"Vodafone,Zegona",False
Vodafone,5,"Marean marean muuuucho,que pena. Marean marean muuuucho,que pena, estarán necesitados January 11, 2025 1 Dec 16, 2024",2026-01-10T21:37:57.202791,Negativo,-1.0,"Frustración,Decepción","Problemas de servicio,Resolución de problemas","Demora en la resolución del problema,Incapacidad para atendir necesidades específicas",,True
Vodafone,5,"MUY BUENA COMPAÑIA. Bueno la verdad que a pesar de las malas criticas y de todo lo que me dijeron tienen muy buen precio, lo contrate y me ha ido muy bien venga que han mejorado mucho la calidad lo recomiendo November 30, 2024 2 ### The Trustpilot Experience #### We're open to all [Anyone] can write a Trustpilot review. People who write reviews have ownership to edit or delete them at any time, and they’ll be displayed as long as an [account is active] . #### We champion verified reviews Companies can ask for reviews via automatic invitations. Labeled Verified, they’re about genuine experiences. [Learn more] about other kinds of reviews. #### We fight fake reviews We use dedicated people and clever technology to safeguard our platform. Find out how we [combat fake reviews] . #### We show the latest reviews Learn about Trustpilot’s [review process] . #### We encourage constructive feedback Here are [8 tips for writing great reviews] . #### We verify reviewers Verification can help ensure [real people] are writing the reviews you read on Trustpilot. #### We advocate against bias Offering incentives for reviews or asking for them selectively can bias the TrustScore, which goes [against our guidelines] . [Take a closer look] [are you human?] Here’s how we use cookies ------------------------- Trustpilot and our partners use certain necessary cookies stored on your device to deliver our services. We’d also like to use additional cookies to: * Enhance your experience * Provide social media features * Analyze, monitor, and improve our services * Show personalized content and ads, depending on your settings If you choose **Accept all**, you consent to our use of additional cookies for these purposes. If you choose **Reject all**, we won’t use additional cookies for these purposes. You can change or withdraw consent at any time in **Manage cookies**. Learn more in our [Cookie Policy] . Manage cookies Reject all Accept all",2026-01-10T21:37:58.039259,Positivo,0.8,"Satisfacción,Contento","Servicio al cliente,Calidad del producto",,,False
Bbva,1,"No tienen sistemas de seguridad eficientes y aceptan operaciones no autorizadas por el cliente y después se desentienden. En un par de ocasiones en atención al cliente se han puesto a alzar la voz, te...",2026-01-10T21:37:58.942837,Negativo,-0.9,"Frustración,Decepción","Seguridad,Atención al cliente","Sistemas ineficientes,Operaciones no autorizadas",,True
Bbva,1,"Desde el 22/12 estoy esperando a que solucionen problema de un tendedero que se está soltando. Hay riesgo, esta comunicado y me estan pasando del seguro al banco y del banco al seguro... Espero que...",2026-01-10T21:37:59.913946,Negativo,-0.9,"Frustración,Decepción","Servicio al cliente,Resolución de problemas","Demora en la resolución del problema,Incapacidad para satisfacer las expectativas del cliente",,True
Bbva,1,El servicio al cliente de BBVA es vergonzoso. He llamado hasta tres veces al teléfono de atención al cliente para solicitar duplicados de recibos y me responden que me llamará un gestor (lo que nunca...,2026-01-10T21:38:00.907486,Negativo,-0.9,"Frustración,Ira","Servicio al cliente,BBVA,Atención al cliente","Respuesta insatisfactoria,Lack of follow-up,Demora en el proceso",,True
Bbva,1,ME ACERQUE AL BANCO CON LA FINALIDAD DE INGRESAR A MI CUENTA QUE MANTENGO CON BBVA EL VALOR DE 350 MONEDAS DE 2 EUROS COLOCADAS CADA 100 EUROS EN UNA BOLSA TRANSPARENTE. UN DIA ANTES ME ACERQUE PARA...,2026-01-10T21:38:02.053227,Negativo,-0.9,"Frustración,Decepción","Problemas en la experiencia de usuario,Servicio al cliente insuficiente","Diferencias entre los precios ofrecidos por BBVA y el valor real de las monedas,Malinterpretación del servicio al cliente",BBVA,True
Bbva,1,"GESTORES MIENTEN LES ENSEÑA EL BANCO.. GESTORES MIENTEN LES ENSEÑA EL BANCO.. EMPRESA ENGAÑOSA NIVEL DIOS .. NO LO RECOMENDAMOS ME LLEVO LA NOMINA EN UNOS MESES January 10, 2026 Advertisement 9 hours ago",2026-01-10T21:38:02.948619,Negativo,-0.8,"Frustración,Decepción","Servicio al Cliente,Resolución de Problemas","Respuesta insatisfactoria,Retraso en la resolución",,True
Bbva,1,"Atención al cliente inaceptable, deficiente. Servicio al cliente nefasto, deficiente, inaceptable. Llame el día 9/1/26 a las 09:41 para que me aclaras en de porque me han cobrado 40€ de comisión si yo recibo las 12 nóminas al año. La duración de la llamada fue de 8 min y 36 seg. El chico que me atendió me trato con ansiedad, con prisas, diciendo palabrotas como #J.d.r# malos modales y termino la llamada literalmente gritándome y me colgó el teléfono. Tenemos un banco con 3 cajeros. 2 dentro y uno fuera. Cuando el banco está cerrado resulta que los 2 cajeros quedan inhabilitado para el servicio al cliente. Nos deján 1 cajero que solo realiza algunas operaciones. Para las demás operaciones tenemos que ir a otro BBVA que está 2 km o más. Es decir nos venden la publicidad diciendo trae tu nómina y no te cobramos. Llevamos las 12 nóminas anuales, juegan con nuestro dinero, nos ponen las condiciones que quieren, Dan la vuelta a la tortilla y terminan cobrandonos 40€ cada 3 meses.160€ al año les pagamos por tener una cuenta en BBVA? Es de locos o es que queréis quedaros sin usuarios? Señores hay bancos que nos dan dinero por abrir una cuenta en su banco, nos dan comisiones por tener nuestro dinero ahí. Nos tratan como reyes porque somos sus carteras de la libertad financiera y al parecer vosotros aún no os habéis enterado de lo que se trata tener clientes y sobre todo como tratarlos debidamente. Me voy a ir a otro banco por las malas actitudes y gestiones que habéis obrado conmigo. Una menos. January 9, 2026 A day ago",2026-01-10T21:38:04.287156,Negativo,-1.0,"Frustración,Ira,Decepción","Servicio al cliente,Atención al cliente,Política de comisión,Experiencia del usuario","Deficiente atención al cliente,Negativa en la politica de comisión,Comisiones excesivas,Duración prolongada de las llamadas","BBVA,Caja Madrid",True
Bbva,1,"Buenas tardes. Buenas tardes, le escribo para poner una reclamación, ya que solo me he excedido del pago 4 DÍAS, por cobrar más tarde, NO PORQUE NO QUISIERA PAGAR y me habéis metido 35€ de comisiones (casi el doble) me parece indignante, es por ese motivo por el cual, he dejado de domiciliar mi nómina y pagos en este banco, ya que otros bancos a penas cobran comisión y te dan un plazo de 10 días aproximadamente para pagar. INDIGNANTE lo vuestro. January 9, 2026 A day ago",2026-01-10T21:38:05.338454,Negativo,-1.0,"Frustración,Ira","Servicio al cliente,Política de comisión,Competencia","Comisión excesiva,Tiempo de pago insuficiente,Percepción de valoración negativa",,True
Bbva,1,"Una vergüenza de banco que, por su forma de actuar, no debería gestionar premios de la lotería.. Acudí a BBVA con cita previa confirmada para la gestión de un premio de lotería, un servicio regulado que el banco está autorizado a realizar. A pesar de ello, se me negó la atención exclusivamente por no ser cliente, sin revisar documentación ni valorar el trámite, y sin ofrecer una alternativa razonable más allá de esperar semanas para otra cita. Esta actuación es especialmente grave teniendo en cuenta que solo existen dos bancos autorizados en España para el cobro de premios mayores de lotería y que el plazo legal para cobrarlos es de únicamente tres meses. Negar la atención con cita previa en este contexto no es una simple molestia, sino un bloqueo real al ejercicio de un derecho. Este tipo de actuación no puede atribuirse a una sola oficina: refleja un problema de criterio y de procedimiento del banco como entidad, especialmente grave en servicios públicos regulados como el cobro de premios oficiales. Cuando un banco condiciona la atención en la gestión de premios de lotería a ser cliente, se pone en cuestión si debería seguir estando autorizado para gestionar este tipo de premios. Un banco normal vería a una persona que ha ganado la lotería como un cliente potencial. BBVA no. Por esta experiencia, no recomiendo BBVA como banco, especialmente para gestiones sensibles, reguladas o urgentes. January 9, 2026 A day ago",2026-01-10T21:38:06.448697,Negativo,-1.0,"Frustración,Decepción","Problemas en la atención al cliente,Gestión insuficiente de premios de la lotería","Irregularidad en la aplicación del procedimiento,Negativa en la percepción del servicio",BBVA,True
Bbva,1,"En mi opinión la peor atención al cliente. En mi opinión el peor banco en el cual me han atendido, por lo menos en el del Cruce de Arinaga en Las Palmas, hoy es el día 09/01/26 son las 12:45 y la señora en caja ni buenos tardes ni nada, nos mira y dice tiene que pedir cita, intentamos pedir cita y te pasan con un contestador del cual tarda unos cinco minutos, creo que deberían enseñar un poco de educación básica a la empleada de caja, yo iba a abrir una cuenta, pero ya decidido, en BBVA seguro que no. Por cierto solo había un cliente en la oficina y si quieres saber el número de citas lo tienes que buscar, ya que la señora no te indica que está escrito en un cartel el cual no se ve muy bien si no te acercas. January 9, 2026 Advertisement 4 days ago",2026-01-10T21:38:07.425407,Negativo,-1.0,"Frustración,Decepción","Atención al cliente,Servicio al cliente","Demora en la atención,Incapacidad del personal para resolver problemas",,True
Bbva,1,"El cajero. El cajero, y escaso personal, solo 1 cajero en la calle, otro dentro pero no puedes ingresar tiene que ser el de la calle, no tiene cita previa me mandan a la calle de la reina en Valencia a más de 2 km de mi casa cuando el BBVA lo tengo a 10 metros de mi casa en la c/justo y pastor de Valencia January 2, 2026 5 days ago",2026-01-10T21:38:08.379807,Negativo,-1.0,"Frustración,Ira","Servicio al cliente,Personalización del servicio","Demora en el proceso de atención,Incapacidad para resolver problemas",,True
Bbva,1,"ME ACERQUE AL BANCO CON LA FINALIDAD DE…. ME ACERQUE AL BANCO CON LA FINALIDAD DE INGRESAR A MI CUENTA QUE MANTENGO CON BBVA EL VALOR DE 350 MONEDAS DE 2 EUROS COLOCADAS CADA 100 EUROS EN UNA BOLSA TRANSPARENTE. UN DIA ANTES ME ACERQUE PARA PEDIR INFORMACION DE COMO REALIZAR DICHO INGRESO., INDICANDOME QUE PODRIA INGRESAR HASTA 500 MONEDAS Y PAGAR UNA COMISION DE 10 EUROS. Y QUE EN ESE MOMENTO ME DARIAN LOS CARTUCHOS PARA COLOCAR LAS MONEDAS. ME ACERQUE EL DIA 5 A LAS 11H00 Y FUI ATENDIDA 12H10, O SEA HE TENEDIDO QUE PARME A ESPERAR UNA HORA 10 MINUTOS PARA QUE CUANDO ME TOCASE MI TURNO DE ATENCION. LA SRA QUE ESTABA ATENDIENDO ME COMUNICARA QUE NO PODIA RECIBIRME PORQUE ERAN LAS 12H10 Y EL BANCO ESTABA CERRADO. Y QUE NO SE IBA A PINER A COLOCAR MONEDAS EN CARTUCHOS PORQUE MI PECADO ERA CONSECUENCIA DE NO SABER TRAMITAR CADA CASO DENTRO DEL TIEMPO ESTIPULADO PARA CADA CLIENTE. O POR LA FALTA DE INFORMACION DE SI ERA OBLIGACION LLEVAR CARTUCHOS CON MONEDAS YA COLOCADAS. January 5, 2026 5 days ago",2026-01-10T21:38:09.521587,Negativo,-1.0,"Frustración,Decepción","Problemas de servicio al cliente,Comunicación insuficiente,Experiencia de usuario","Demora en la atención,Errores en el proceso de verificación,Incapacidad para resolver problemas",,True
Bbva,1,"Lentísima la atención al cliente. Lentísima la atención al cliente, más de una hora de espera para cualquier cosa que no sea por el cajero. Inaceptable January 5, 2026 5 days ago",2026-01-10T21:38:10.460835,Negativo,-1.0,"Frustración,Enojo","Atención al cliente,Tiempo de espera","Demora en la atención,Inaceptabilidad del tiempo de espera",,True
Bbva,1,"Es vergonzoso. Es vergonzoso. Un trato nefasto. January 5, 2026 Advertisement Jan 2, 2026",2026-01-10T21:38:11.360774,Negativo,-1.0,"Frustración,Decepción","Tratamiento de clientes,Resolución de problemas","Respuesta insuficiente,Malinterpretación del cliente",,False
